text,label
"Chapter 2 Vector Spacesreﬂected across the 45° line. It was split into (2,2) + (2,−2) and the two parts werereﬂected separately. The same could be done for projections: split, project separately,and add the projections. These rules apply to any transformation that comes from aTheir importance has earned them a name: Transformations that obey rules (i)–(iii)are called linear transformations. The rules can be combined into one requirement:For all numbers c and d and all vectors x and y, matrix multiplicationsatisﬁes the rule of linearity:Every transformation T(x) that meets this requirement is a linear transforma-Any matrix leads immediately to a linear transformation. The more interesting questionis in the opposite direction: Does every linear transformation lead to a matrix? Theobject of this section is to ﬁnd the answer, yes. This is the foundation of an approachto linear algebra—starting with property (1) and developing its consequences—that ismuch more abstract than the main approach in this book. We preferred to begin directlywith matrices, and now we see how they represent linear transformations.A transformation need not go from Rn to the same space Rn. It is absolutely permittedto transform vectors in Rn to vectors in a different space Rm. That is exactly what is doneby an m by n matrix! The original vector x has n components, and the transformed vectorAx has m components. The rule of linearity is equally satisﬁed by rectangular matrices,so they also produce linear transformations.Having gone that far, there is no reason to stop. The operations in the linearity con-dition (1) are addition and scalar multiplication, but x and y need not be column vectorsin Rn. Those are not the only spaces. By deﬁnition, any vector space allows the com-binations cx + dy—the “vectors” are x and y, but they may actually be polynomials ormatrices or functions x(t) and y(t). As long as the transformation satisﬁes equation (1),We take as examples the spaces Pn, in which the vectors are polynomials p(t) ofdegree n. They look like p = a0 +a1t +···+antn, and the dimension of the vector spaceis n+1 (because with the constant term, there are n+1 coefﬁcients).Example 1. The operation of differentiation, A = d/dt, is linear:dt (a0 +a1t +···+antn) = a1 +···+nantn−1.The nullspace of this A is the one-dimensional space of constants: da0/dt = 0. Thecolumn space is the n-dimensional space Pn−1; the right-hand side of equation (2) isalways in that space. The sum of nullity (= 1) and rank (= n) is the dimension of the",vector spaces
"they are unit vectors—each has length ∥ei∥ = 1. They point along the coordinate axes. Ifthese axes are rotated, the result is a new orthonormal basis: a new system of mutuallyorthogonal unit vectors. In R2 we have cos2 θ +sin2θ = 1:Orthonormal vectors in R2We come to the orthogonality of two subspaces. Every vector in one subspace must beorthogonal to every vector in the other subspace. Subspaces of R3 can have dimension0, 1, 2, or 3. The subspaces are represented by lines or planes through the origin—and in the extreme cases, by the origin alone or the whole space. The subspace {0}is orthogonal to all subspaces. A line can be orthogonal to another line, or it can beorthogonal to a plane, but a plane cannot be orthogonal to a plane.I have to admit that the front wall and side wall of a room look like perpendicularplanes in R3. But by our deﬁnition, that is not so! There are lines v and w in the frontand side walls that do not meet at a right angle. The line along the corner is in bothwalls, and it is certainly not orthogonal to itself.Two subspaces V and W of the same space Rn are orthogonal if everyvector v in V is orthogonal to every vector w in W: vTw = 0 for all v and w.Example 2. Suppose V is the plane spanned by v1 = (1,0,0,0) and v2 = (1,1,0,0). IfW is the line spanned by w = (0,0,4,5), then w is orthogonal to both v’s. The line Wwill be orthogonal to the whole plane V.In this case, with subspaces of dimension 2 and 1 in R4, there is room for a thirdsubspace. The line L through z = (0,0,5,−4) is perpendicular to V and W. Then thedimensions add to 2+1+1 = 4. What space is perpendicular to all of V, W, and L?The important orthogonal subspaces don’t come by accident, and they come two ata time. In fact orthogonal subspaces are unavoidable: They are the fundamental sub-spaces! The ﬁrst pair is the nullspace and row space. Those are subspaces of Rn—therows have n components and so does the vector x in Ax = 0. We have to show, usingAx = 0, that the rows of A are orthogonal to the nullspace vector x.Fundamental theorem of orthogonality The row space is orthogonalto the nullspace (in Rn). The column space is orthogonal to the left nullspaceFirst Proof. Suppose x is a vector in the nullspace. Then Ax = 0, and this system of m",orthogonality
"6.2 Tests for Positive DeﬁnitenessThe Law of InertiaFor elimination and eigenvalues, matrices become simpler by elementary operationsThe essential thing is to know which properties of the matrix stay unchanged. Whena multiple of one row is subtracted from another, the row space, nullspace. rant anddeterminant all remain the same. For eigenvalues, the basic operation was a similaritytransformation A → S−1AS (or A → M−1AM). The eigenvalues are unchanged (and alsothe Jordan form). Now we ask the same question for symmetric matrices: What are theelementary operations and their invariants for xTAx?The basic operation on a quadratic form is to change variables. A new vector y isrelated to x by some nonsingular matrix, x =Cy. The quadratic form becomes yTCTACy.This shows the fundamental operation on A:for some nonsingular C.The symmetry of A is preserved, since CTAC remains symmetric. The real question is,What other properties are shared by A and CTAC? The answer is given by Sylvester’s6F CTAC has the same number of positive eigenvalues, negative eigenvalues,and zero eigenvalues as A.The signs of the eigenvalues (and not the eigenvalues themselves) are preserved by acongruence transformation. In the proof, we will suppose that A is nonsingular. ThenCTAC is also nonsingular, and there are no zero eigenvalues to worry about. (Otherwisewe can work with the nonsingular A+ εI and A−εI, and at the end let ε → 0.)Proof. We want to borrow a trick from topology. Suppose C is linked to an orthogonalmatrix Q by a continuous chain of nonsingular matrices C(t). At t = 0 and t = 1, C(0) =C and C(1) = Q. Then the eigenvalues of C(t)TAC(t) will change gradually, as t goesfrom 0 to 1, from the eigenvalues of CTAC to the eigenvalues of QTAQ. Because C(t) isnever singular, none of these eigenvalues can touch zero (not to mention cross over it!).Therefore the number of eigenvalues to the right of zero, and the number to the left, isthe same for CTAC as for QTAQ. And A has exactly the same eigenvalues as the similarmatrix Q−1AQ = QTAQ.One good choice for Q is to apply Gram-Schmidt to the columns of C. Then C = QR,and the chain of matrices is C(t) = tQ+(1−t)QR. The family C(t) goes slowly throughGram-Schmidt, from QR to Q. It is invertible, because Q is invertible and the triangularfactor tI +(1−t)R has positive diagonal. That ends the proof.Example 4. Suppose A = I. Then CTAC = CTC is positive deﬁnite. Both I and CTChave n positive eigenvalues, conﬁrming the law of inertia.Example 5. If A =, then CTAC has a negative determinant:detCTAC = (detCT)(detA)(detC) = −(detC)2 < 0.",pos_def_matrices
"1.6 Inverses and Transposes(a) Find the total currents ATy out of the three cities.(b) Verify that (Ax)Ty agrees with xT(ATy)—six terms in both.62. Producing x1 trucks and x2 planes requires x1 + 50x2 tons of steel, 40x1 + 1000x2pounds of rubber, and 2x1 +50x2 months of labor. If the unit costs y1, y2, y3 are $700per ton, $3 per pound, and $3000 per month, what are the values of one truck andone plane? Those are the components of ATy.63. Ax gives the amounts of steel, rubber, and labor to produce x in Problem 62. Find A.Then (Ax)Ty is theof inputs while xT(ATy) is the value of64. Here is a new factorization of A into triangular times symmetric:Start from A = LDU. Then A equals L(UT)−1 times UTDU.Why is L(UT)−1 triangular? Its diagonal is all 1s. Why is UTDU symmetric?65. A group of matrices includes AB and A−1 if it includes A and B. “Products andinverses stay in the group.” Which of these sets are groups? Lower triangularmatri-ces L with is on the diagonal, symmetric matrices S, positive matrices M, diagonalinvertible matrices D, permutation matrices P. Invent two more matrix groups.66. If every row of a 4 by 4 matrix contains the numbers 0, 1, 2, 3 in some order, can thematrix be symmetric? Can it be invertible?67. Prove that no reordering of rows and reordering of columns can transpose a typical68. A square northwest matrix B is zero in the southeast corner, below the antidiagonalthat connects (1,n) to (n,1). Will BT and B2 be northwest matrices? Will B−1 benorthwest or southeast? What is the shape of BC = northwest times southeast?You are allowed to combine permutations with the usual L and U (southwest and69. Compare tic; inv(A); toc for A = rand(500) and A = rand(1000). The n3 countsays that computing time (measured by tic; toc) should multiply by 8 when n isdoubled. Do you expect these random A to be invertible?70. I = eye(1000); A = rand(1000); B = triu(A); produces a random triangular matrixB. Compare the times for inv(B) and B\I. Backslash is engineered to use the zerosin B, while inv uses the zeros in I when reducing [B I] by Gauss-Jordan. (Comparealso with inv(A) and A\I for the full matrix A.)71. Show that L−1 has entries j/i for i ≤ j (the −1, 2, −1 matrix has this L):",gauss elim
"7.4 Iterative Methods for Ax = bThe optimal ω makes the largest eigenvalue of L (its spectral radius) as small as possible.The whole point of overrelaxation is to discover this optimal ω. The product of theeigenvalues equals detL = detT/detS:λ1λ2 = detL = (1−ω)2.Always detS = detD because L lies below the diagonal, and detT = det(1 − ω)D be-cause U lies above the diagonal. Their product is detL = (1− ω)n. (This explains whywe never go as far as ω = 2. The product of the eigenvalues would be too large, andthe iteration could not converge.) We also get a clue to the behavior of the eigenvalues:At the optimal ω the two eigenvalues are equal. They must both equal ω − 1 so theirproduct will match detL. This value of ω is easy to compute, because the sum of theeigenvalues always agrees with the sum of the diagonal entries (the trace of L):λ1 +λ2 = (ωopt −1)+(ωopt −1) = 2−2ωopt + 1This quadratic equation gives ωopt = 4(2−3) ≈ 1.07. The two equal eigenvalues areapproximately ω − 1 = 1.07, which is a major reduction from the Gauss-Seidel value4 at ω = 1. In this example, the right choice of ω has again doubled the rate of4)2 ≈ .07. If ω is further increased, the eigenvalues become acomplex conjugate pair—both have |λ| = ω −1, which is now increasing with ω.The discovery that such an improvement could be produced so easily, almost as if bymagic, was the starting point for 20 years of enormous activity in numerical analysis.The ﬁrst problem was solved in Young’s 1950 thesis—a simple formula for the optimalω. The key step was to connect the eigenvalues λ of L to the eigenvalues µ of theoriginal Jacobi matrix D−1(−L−U). That connection is expressed by(λ +ω −1)2 = λω2µ2.This is valid for a wide class of ﬁnite difference matrices, and if we take ω = 1 (Gauss-Seidel) it yields λ 2 = λµ2. Therefore λ = 0 and λ = µ2 as in Example 2, where µ = ±1and λ = 0, λ = 14. All the matrices in Young’s class have eigenvalues µ that occur inplus-minus pairs, and the corresponding λ are 0 and µ2. So Gauss-Seidel doubles theJacobi rate of convergence.The important problem is to choose ω so that λmax will be minimized. Fortunately,Young’s equation (7) is exactly our 2 by 2 example! The best ω makes the two roots λboth equal to ω −1:(ω −1)+(ω −1) = 2−2ω + µ2ω2,For a large matrix, this pattern will be repeated for a number of different pairs ±µi—andwe can only make a single choice of ω. The largest µ gives the largest value of ω and",computations
"2.3 Linear Independence, Basis, and DimensionLook for a combination of the columns that makes zero:Solve Ac = 0We have to show that c1, c2, c3 are all forced to be zero. The last equation givesc3 = 0. Then the next equation gives c2 = 0, and substituting into the ﬁrst equation forcesc1 = 0. The only combination to produce the zero vector is the trivial combination. Thenullspace of A contains only the zero vector c1 = c2 = c3 = 0.The columns of A are independent exactly when N(A) = {zero vector}.A similar reasoning applies to the rows of A, which are also independent. SupposeFrom the ﬁrst components we ﬁnd 3c1 = 0 or c1 = 0. Then the second components givec2 = 0, and ﬁnally c3 = 0.The nonzero rows of any echelon matrix U must be independent. Furthermore, if wepick out the columns that contain the pivots, they also are linearly independent. In our1 3 3 20 0 3 10 0 0 0the pivot columns 1 and 3 are independent. No set of three columns is independent, andcertainly not all four. It is true that columns 1 and 4 are also independent, but if thatlast 1 were changed to 0 they would be dependent. It is the columns with pivots that areguaranteed to be independent. The general rule is this:The r nonzero rows of an echelon matrix U and a reduced matrix R arelinearly independent. So are the r columns that contain pivots.Example 4. The columns of the n by n identity matrix are independent:0 0 0 1These columns e1,...,en represent unit vectors in the coordinate directions; in R4,",vector spaces
"Chapter 2 Vector SpacesThe full picture uses elimination and pivot columns to ﬁnd the column space, nullspace,and rank. The 3 by 4 matrix A has rank 2:1. Reduce [A b] to [U c], to reach a triangular system Ux = c.2. Find the condition on b1, b2, b3 to have a solution.3. Describe the column space of A: Which plane in R3?4. Describe the nullspace of A: Which special solutions in R4?5. Find a particular solution to Ax = (0,6,−6) and the complete xp +xn.6. Reduce [U c] to [R d]: Special solutions from R and xp from d.Solution. (Notice how the right-hand side is included as an extra column!)1. The multipliers in elimination are 2 and 3 and −1, taking [A b] to [U c].2 4 8 123 6 7 130 0 −2 −21 2 3 50 0 2 20 0 0 0b3 + b2 − 5b12. The last equation shows the solvability condition b3 +b2 −5b1 = 0. Then 0 = 0.3. The column space of A is the plane containing all combinations of the pivot columnsSecond description: The column space contains all vectors with b3+b2−5b1 = 0.That makes Ax = b solvable, so b is in the column space. All columns of A pass thistest b3 +b2 −5b1 = 0. This is the equation for the plane (in the ﬁrst description of4. The special solutions in N have free variables x2 = 1, x4 = 0 and x2 = 0, x4 = 1:Special solutions to Ax = 0Back-substitution in Ux = 0Just switch signs in Rx = 0",vector spaces
"Chapter 2 Vector Spacesto show how it can be broken into simple pieces. For linear algebra, the simple piecesare matrices of rank 1:Every row is a multiple of the ﬁrst row, so the row space is one-dimensional. In fact, wecan write the whole matrix as the product of a column vector and a row vector:The product of a 4 by 1 matrix and a 1 by 3 matrix is a 4 by 3 matrix. This product hasrank 1. At the same time, the columns are all multiples of the same column vector; thecolumn space shares the dimension r = 1 and reduces to a line.Every matrix of rank 1 has the simple form A = uvT = column times row.The rows are all multiples of the same vector vT, and the columns are all multiples of u.The row space and column space are lines—the easiest case.1. True or false: If m = n, then the row space of A equals the column space. If m < n,then the nullspace has a larger dimension than2. Find the dimension and construct a basis for the four subspaces associated with each0 1 4 00 2 8 00 1 4 00 0 0 03. Find the dimension and a basis for the four fundamental subspaces for1 2 0 10 1 1 01 2 0 11 2 0 10 1 1 00 0 0 0",vector spaces
"Chapter 6 Positive Deﬁnite Matrices3. Solve Ay = b to ﬁnd U(x) = y1V1(x)+···+ynVn(x).Everything depends on step 1. Unless the functions Vj(x) are extremely simple, theother steps will be virtually impossible. And unless some combination of the Vj is closeto the true solution u(x), those steps will be useless. To combine both computabilityand accuracy, the key idea that makes ﬁnite elements successful is the use of piecewisepolynomials as the trial functions V(x).The simplest and most widely used ﬁnite element is piecewise linear. Place nodes atthe interior points x1 = h,x2 = 2h,...,xn = nh, just as for ﬁnite differences. Then Vj isthe “hat function” that equals 1 at the node x j, and zero at all the other nodes (Figure6.7a). It is concentrated in a small interval around its node, and it is zero everywhereelse (including x = 0 and x = 1). Any combination y1V1 +···+ynVn must have the valuey j at node j (the other V’s are zero there), so its graph is easy to draw (Figure 6.7b).V (x) = y1V1 + · · · + y5V5Figure 6.7: Hat functions and their linear combinations.Step 2 computes the coefﬁcients Aij =jdx in the “stiffness matrix” A. The slopej equals 1/h in the small interval to the left of x j, and −1/h in the interval to the right.If these “double intervals” do not overlap, the product V ′j is zero and Aij = 0. Eachhat function overlaps itself and only two neighbors:i = j ±1Then the stiffness matrix is actually tridiagonal:",pos_def_matrices
"8.3 The Dual Problemcost = (cN −cBB−1N)xN +cBB−1b = rxN +cBB−1b.If egg is the ﬁrst free variable, then increasing the ﬁrst component of xN to δ will increasethe cost by r1δ. The real cost of egg is r1. This is the change in diet cost as the zero lowerbound (nonnegativity constraint) moves upwards. We know that r ≥ 0, and economicstells us the same thing: The reduced cost of eggs cannot be negative or they would haveThe simplex method moves along edges of the feasible set, eventually reaching the opti-mal corner x∗. Interior point methods start inside the feasible set (where the constraintsare all inequalities). These methods hope to move more directly to x∗ (and also ﬁnd y∗).When they are very close to the answer, they stop.One way to stay inside is to put a barrier at the boundary. Add an extra cost in theform of a logarithm that blows up when any variable x or any slack variable w = Ax−btouches zero. The number θ is a small parameter to be chosen:This cost is nonlinear (but linear programming is already nonlinear, from inequalities).The notation is simpler if the long vector (x,w) is renamed x and [A −I] is renamed A.The primal constraints are now x ≥ 0 and Ax = b. The sum of lnxi in the barrier nowThe dual constraints are yA ≤ c. (We don’t need y ≥ 0 when we have Ax = b inthe primal.) The slack variable is s = c − yA, with s ≥ 0. What are the Kuhn-Tuckerconditions for x and y to be the optimal x∗ and y∗? Along with the constraints we requireduality: cx∗ = y∗b.Including the barrier gives an approximate problem P(θ). For its Kuhn-Tucker op-timality conditions, the derivative of lnxi gives 1/xi. If we create a diagonal matrix Xfrom those positive numbers xi, and use e = [1 ··· 1] for the row vector of n+m ones,then optimality in P(θ) is as follows:As θ → 0, we expect those optimal x and y to approach x∗ and y∗ for the original no-barrier problem, and θeX−1 will stay nonnegative. The plan is to solve equations (9a–9b) with smaller and smaller barriers, given by the size of θ.In reality, those nonlinear equations are approximately solved by Newton’s method(which means they are linearized). The nonlinear term is s = θeX−1. To avoid 1/xi,",linear_prog
"Chapter 1 Matrices and Gaussian Eliminationcolumns b1, b2, b3, the columns of AB should be Ab1, Ab2, Ab3!Our ﬁrst requirement had to do with rows, and this one is concerned with columns. Athird approach is to describe each individual entry in AB and hope for the best. In fact,there is only one possible rule, and I am not sure who discovered it. It makes everythingwork. It does not allow us to multiply every pair of matrices. If they are square, theymust have the same size. If they are rectangular, they must not have the same shape;the number of columns in A has to equal the number of rows in B. Then A can bemultiplied into each column of B.If A is m by n, and B is n by p, then multiplication is possible. The product AB willbe m by p. We now ﬁnd the entry in row i and column j of AB.The i, j entry of AB is the inner product of the ith row of A and the jthcolumn of B. In Figure 1.7, the 3, 2 entry of AB comes from row 3 and column(AB)32 = a31b12 +a32b22 +a33b32 +a34b42.Figure 1.7: A 3 by 4 matrix A times a 4 by 2 matrix B is a 3 by 2 matrix AB.Note. We write AB when the matrices have nothing special to do with elimination. Ourearlier example was EA, because of the elementary matrix E. Later we have PA, or LU,or even LDU. The rule for matrix multiplication stays the same.The entry 17 is (2)(1)+(3)(5), the inner product of the ﬁrst row of A and ﬁrst columnof B. The entry 8 is (4)(2)+(0)(−1), from the second row and second column.The third column is zero in B, so it is zero in AB. B consists of three columns side byside, and A multiplies each column separately. Every column of AB is a combinationof the columns of A. Just as in a matrix-vector multiplication, the columns of A aremultiplied by the entries in B.",gauss elim
"Suppose the vectors x1,...,xn are a basis for the space V, and vectorsy1,...,ym are a basis for W. Each linear transformation T from V to W isrepresented by a matrix A. The jth column is found by applying T to the jthbasis vector x j, and writing T(x j) as a combination of the y’s:Column j of AT(x j) = Ax j = a1 jy1 +a2 jy2 +···+amjym.For the differentiation matrix, column 1 came from the ﬁrst basis vector p1 = 1. Itsderivative is zero, so column 1 is zero. The last column came from (d/dt)t3 = 3t2. Since3t2 = 0p1+0p2+3p3+0p4, the last column contained 0, 0, 3. 0. The rule (6) constructsthe matrix, a column at a time.We do the same for integration. That goes from cubics to quartics, transformingV = P3 into W = P4, so we need a basis for W. The natural choice is y1 = 1, y2 = t,y3 = t2, y4 = t3, y5 = t4, spanning the polynomials of degree 4. The matrix A will be mby n, or 5 by 4. It comes from applying integration to each basis vector of V:0 1dt = t0 t3dt = 1Differentiation and integration are inverse operations. Or at least integration followedby differentiation brings back the original function. To make that happen for matrices,we need the differentiation matrix from quartics down to cubics, which is 4 by 5:0 1 0 0 00 0 2 0 00 0 0 3 00 0 0 0 4Differentiation is a left-inverse of integration. Rectangular matrices cannot have two-sided inverses! In the opposite order, AintAdiff = I cannot be true. The 5 by 5 product haszeros in column 1. The derivative of a constant is zero. In the other columns AintAdiff isthe identity and the integral of the derivative of tn is tn.",vector spaces
"Chapter 1 Matrices and Gaussian EliminationWe return to the fact that A is tridiagonal. What effect does this have on elimination?The ﬁrst stage of the elimination process produces zeros below the ﬁrst pivot:on A: Step 1Compared with a general 5 by 5 matrix, that step displays two major simpliﬁcations:1. There was only one nonzero entry below the pivot.2. The pivot row was very short.The multiplier ℓ21 = −12 came from one division. The new pivot 32 came from a singlemultiplication-subtraction. Furthermore, the tridiagonal pattern is preserved: Everystage of elimination admits the simpliﬁcations (a) and (b).The ﬁnal result is the LDU = LDLT factorization of A. Notice the pivots!The L and U factors of a tridiagonal matrix are bidiagonal. The three factors togetherhave the same band structure of three essential diagonals (3n−2 parameters) as A. Notetoo that L and U are transposes of one another, as expected from the symmetry. Thepivots 2/1, 3/2, 4/3, 5/4, 6/5 are all positive. Their product is the determinant of A:detA = 6. The pivots are obviously converging to 1, as n gets large. Such matrices makea computer very happy.These sparse factors L and U completely change the usual operation count. Elimina-tion on each column needs only two operations, as above, and there are n columns. Inplace of n3/3 operations we need only 2n. Tridiagonal systems Ax = b can be solvedalmost instantly. The cost of solving a tridiagonal system is proportional to n.A band matrix has aij = 0 except in the band |i − j| < w (Figure 1.8). The “halfbandwidth” is w = 1 for a diagonal matrix, w = 2 for a tridiagonal matrix, and w = nfor a full matrix. For each column, elimination requires w(w − 1) operations: a rowof length w acts on w − 1 rows below. Elimination on the n columns of a band matrixrequires about w2n operations.As w approaches n, the matrix becomes full, and the count is roughly n3. For an exactcount, the lower right-hand corner has no room for bandwidth w. The precise number ofdivisions and multiplication-subtractions that produce L, D, and U (without assuming a",gauss elim
"Chapter 5 Eigenvalues and Eigenvectorsλ1 = λ2 andboth Reλ > 0T 2 = 4Dboth λ > 0both Reλ < 0both λ < 0det < 0 gives λ1 < 0 and λ2 > 0: real and unstableFigure 5.2: Stability and instability regions for a 2 by 2 matrix.For complex eigenvalues, b and c have opposite signs and are sufﬁciently large.Example 2. One from each quadrant: only #2 is stable:On the boundaries of the second quadrant, the equation is neutrally stable. On the hori-zontal axis, one eigenvalue is zero (because the determinant is λ1λ2 = 0). On the verticalaxis above the origin, both eigenvalues are purely imaginary (because the trace is Zero).Crossing those axes are the two ways that stability is lost.The n by n case is more difﬁcult. A test for Reλi < 0 came from Routh and Hurwitz,who found a series of inequalities on the entries aij. I do not think this approach ismuch good for a large matrix; the computer can probably ﬁnd the eigenvalues with morecertainty than it can test these inequalities. Lyapunov’s idea was to ﬁnd a weightingmatrix W so that the weighted length ∥Wu(t)∥ is always decreasing. If there existssuch a W, then ∥Wu∥ will decrease steadily to zero, and after a few ups and downs umust get there too (stability). The real value of Lyapunov’s method is for a nonlinearequation—then stability can be proved without knowing a formula for u(t).Example 3. du/dt =u sends u(t) around a circle, starting from u(0) = (1,0).Since trace = 0 and det = 1, we have purely imaginary eigenvalues:= λ 2 +1 = 0λ = +i and −i.The eigenvectors are (1,−i) and (1,i). and the solution is",eigenvec_val
"6.5 The Finite Element MethodThis looks just like ﬁnite differences! It has led to a thousand discussions about therelation between these two methods. More complicated ﬁnite elements—polynomials ofhigher degree. deﬁned on triangles or quadrilaterals for partial differential equations—also produce sparse matrices A. You could think of ﬁnite elements as a systematic wayto construct accurate difference equations on irregular meshes. The essential thing is thesimplicity of these piecewise polynomials. Inside every element, their slopes arc easy toﬁnd and to integrate.The components b j on the right side are new. Instead of just the value of f at x j,as for ﬁnite differences, they are now an average of f around that point: b j =Then, in step 3, we solve the tridiagonal system Ay = b, which gives the coefﬁcients inthe minimizing trial function U = y1V1 +···+ynVn. Connecting all these heights y j bya broken line, we have the approximate solution U(x).Example 1. u′′ = 2 with u(0) = u(1) = 0, and solution u(x) = x−x2.The approximation will use three intervals and two hat functions, with h = 1matrix A is 2 by 2. The right side requires integration of the hat function times f(x) = 2.That produces twice the area 13 under the hat:The solution to Ay = b is y = (29). The best U(x) is 29V2, which equals 2mesh points. This agrees with the exact solution u(x) = x−x2 = 1In a more complicated example, the approximation will not be exact at the nodes.But it is remarkably close. The underlying theory is explained in the author’s book AnAnalysis of the Finite Element Method (see www.wellesleycambridge.com) writtenjointly with George Fix. Other books give more detailed applications, and the subjectof ﬁnite elements has become an important part of engineering education. It is treatedin Introduction to Applied Mathematics, and also in my new book Applied Mathematicsand Scientiﬁc Computing. There we discuss partial differential equations, where themethod really comes into its own.The Rayleigh-Ritz idea—to minimize over a ﬁnite-dimensional family of V’s in placeof all admissible v’s—is also useful for eigenvalue problems. The true minimum of theRayleigh quotient is the fundamental frequency λ1. Its approximate minimum Λ1 willbe larger—because the class of trial functions is restricted to the V’s. This step wascompletely natural and inevitable: to apply the new ﬁnite element ideas to this long-established variational form of the eigenvalue problem.The best example of an eigenvalue problem has u(x) = sinπx and λ1 = π2:u(0) = u(1) = 0.",pos_def_matrices
"We want to obtain the same ℓ1ℓ2···ℓn from detA, when the edges of that box are therows of A. With right angles, these rows are orthogonal and AAT is diagonal:The ℓi are the lengths of the rows (the edges). and the zeros off the diagonal comebecause the rows are orthogonal. Using the product and transposing rules,n = det(AAT) = (detA)(detAT) = (detA)2.The square root of this equation says that the determinant equals the volume. The signof detA will indicate whether the edges form a “right-handed” set of coordinates, as inthe usual x-y-z system, or a left-handed system like y-x-z.If the angles are not 90°, the volume is not the product of the lengths. In the plane(Figure 4.2), the “volume” of a parallelogram equals the base ℓ times the height h, Thevector b− p of length h is the second row b = (a21,a22), minus its projection p onto theﬁrst row. The key point is this: By rule 5, detA is unchanged when a multiple of row 1is subtracted from row 2. We can change the parallelogram to a rectangle, where it isalready proved that volume = determinant.In n dimensions, it takes longer to make each box rectangular, but the idea is thesame. The volume and determinant are unchanged if we subtract from each row its pro-jection onto the space spanned by the preceding rows—leaving a perpendicular “heightvector” like pb. This Gram-Schmidt process produces orthogonal rows, with volume =determinant. So the same equality must have held for the original rows.h = |b − p|length ℓ = |a|b = (a21, a22)a = (a11, a12)Figure 4.2: Volume (area) of the parallelogram = ℓ times h = |detA|.This completes the link between volumes and determinants, but it is worth comingback one more time to the simplest case. We know that",determinants
"4. By applying row operations to produce an upper triangular U, computeExchange rows 3 and 4 of the second matrix and recompute the pivots and determi-Note. Some readers will already know a formula for 3 by 3 determinants. It has sixterms (equation (2) of the next section), three going parallel to the main diagonal andthree others going the opposite way with minus signs. There is a similar formula for4 by 4 determinants, but it contains 4! = 24 terms (not just eight). You cannot evenbe sure that a minus sign goes with the reverse diagonal, as the next exercises show.5. Count row exchanges to ﬁnd these determinants:0 0 0 10 0 1 00 1 0 01 0 0 00 1 0 00 0 1 00 0 0 11 0 0 06. For each n, how many exchanges will put (row n, row n − 1,..., row 1) into thenormal order (row 1, ... , row n − 1, row n)? Find detP for the n by n permutationwith 1s on the reverse diagonal. Problem 5 had n = 4.7. Find the determinants of:(a) a rank one matrix(b) the upper triangular matrix4 4 8 80 1 2 20 0 2 60 0 0 2(c) the lower triangular matrix UT.(d) the inverse matrix U−1.",determinants
"11. Suppose P is the projection matrix onto the subspace S and Q is the projection ontothe orthogonal complement S⊥. What are P+Q and PQ? Show that P−Q is its own12. If V is the subspace spanned by (1,1,0,1) and (0,0,1,0), ﬁnd(a) a basis for the orthogonal complement V⊥.(b) the projection matrix P onto V.(c) the vector in V closest to the vector b = (0,1,0,−1) in V⊥.13. Find the best straight-line ﬁt (least squares) to the measurementsThen ﬁnd the projection of b = (4,3,1,0) onto the column space of14. The vectors a1 = (1,1,0) and a2 = (1,1,1) span a plane in R3. Find the projectionmatrix P onto the plane, and ﬁnd a nonzero vector b that is projected to zero.15. If P is the projection matrix onto a line in the x-y plane, draw a ﬁgure to describethe effect of the “reﬂection matrix” H = I − 2P. Explain both geometrically andalgebraically why H2 = I.16. Show that if u has unit length, then the rank-1 matrix P = uuT is a projection matrix:It has properties (i) and (ii) in 3N. By choosing u = a/∥a∥, P becomes the projectiononto the line through a, and Pb is the point p = �xa. Rank-1 projections correspondexactly to least-squares problems in one unknown.17. What 2 by 2 matrix projects the x-y plane onto the −45° line x+y = 0?18. We want to ﬁt a plane y = C +Dt +Ez to the four pointst = 1,z = 1t = 0,z = 3t = 2,z = 1t = 0,z = 0.(a) Find 4 equations in 3 unknowns to pass a plane through the points (if there is(b) Find 3 equations in 3 unknowns for the best least-squares solution.19. If PC = A(ATA)−1AT is the projection onto the column space of A, what is the pro-jection PR onto the row space? (It is not PT",orthogonality
